genus	FMT102	FMT103	FMT104	FMT105	FMT106	FMT107	FMT108	FMT109	FMT110	FMT111	FMT112	FMT113	FMT114	FMT115	FMT116	FMT117	FMT118	FMT119	FMT120	FMT121	FMT122	FMT123	FMT124	FMT125	FMT126	FMT127	FMT128	FMT129	FMT130	FMT131	FMT132	FMT133	FMT134	FMT135	FMT136	FMT137	FMT138	FMT139	FMT141	FMT142	FMT143	FMT144	FMT145	FMT146	FMT147	FMT148	FMT149	FMT150	FMT151	FMT152	FMT153	FMT154	FMT155	FMT156	FMT157	FMT158	FMT159	FMT161	FMT163	FMT164	FMT165	FMT166	FMT167	FMT168	FMT169	FMT170	FMT171	FMT172	FMT173	FMT174	FMT175	FMT177	FMT178	FMT180	FMT181	FMT182	FMT183	FMT184	FMT185	FMT186	FMT188	FMT189	FMT190	FMT191	FMT192	FMT193	FMT194	FMT195	FMT196	FMT201
Haemophilus	3.34562653364418e-07	0.0	7.41537949718829e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.30317158241298e-07	0.0	2.93982635382686e-07	1.6422662328361e-06	1.8531151772661098e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5542236180448299e-06	0.0	0.0	6.59304121292438e-08	0.0	1.48069118762944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76996656782581e-07	0.0	0.0	0.0	1.25548600849029e-08	2.0234924539953703e-06	3.94821291681208e-06	6.31567657598227e-07	9.242811928918821e-08	0.0	0.0	4.22434486367158e-07	2.7250128656508897e-07	3.29996923731213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2899848181834e-08	0.0	0.0	0.0	0.0	0.0	1.8882134171589103e-07	4.5493174911246205e-07	0.0	0.0	0.0
Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28052515244742e-06	1.0610091487594601e-06	3.13389417283911e-06	9.226280171266539e-08	2.04628362459796e-06	4.02841619993712e-06	6.14043216853804e-06	0.0	0.0	0.0	1.76011609768862e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18863725421983e-05	0.0	0.0	0.0	0.0	1.9887344674914802e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5628062356822895e-06	6.9568834993813705e-06	5.4434813233609705e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.08104831033367e-05	1.12020928339992e-05	1.1423699295885301e-05	9.56874628383023e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania	0.0	0.0	0.0	4.09702890948333e-06	2.06472334759217e-07	0.0	0.0	1.2252693093158802e-07	0.0	1.0082483249117098e-07	1.0538310536211e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89629929238065e-08	2.8034264542455298e-08	4.57846667788601e-08	4.6780784117714694e-08	2.6119242330990503e-07	1.1119314268429e-07	5.14077817429266e-08	0.0	0.0	0.0	1.1766960343018901e-07	0.0	0.0	0.0	0.0	5.27413234742765e-08	4.11988109385106e-08	0.0	0.0	1.759803730601022e-07	1.321999503755803e-07	1.1316982567010071e-07	0.0	1.3642190932430302e-07	3.39077035084601e-07	1.08362138612021e-07	2.94825865061632e-07	1.0442248396373e-07	0.0	0.0	4.5769070274218705e-08	1.4479716708858468e-07	5.12076203329681e-08	5.85708469408085e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.14672854589928e-07	2.77156300795379e-08	9.62909284856948e-08	0.0	4.3253226692431e-08	1.2573970143951e-07	0.0	0.0	1.8973918021342898e-07	0.0	1.8815925151381e-07	2.02666359605528e-07	1.96148050477905e-07	1.7259266289977698e-07	3.38299774175707e-08	4.91398382402328e-08	1.10090401072675e-08	0.0	7.94357914545398e-08	5.2406894142178093e-08	1.1107297377368402e-08	9.40412558249449e-08	0.0	0.0	0.0	0.0	4.67139944695742e-08
Hungatella	0.0	0.0	0.0	0.0	0.0	0.0	2.22987753882678e-07	0.0	0.0	0.0	0.0	0.0	5.02624209720792e-08	4.5699385976132204e-07	0.0	1.2765749369198e-07	0.0	0.0	6.13232317634463e-08	1.14556272544571e-07	3.77244882820633e-07	0.0	1.21582015249399e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64625310011375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17515013938495e-07	0.0	0.0	2.35947472823518e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.2948311830697701e-06	0.0	0.0	2.81099924864574e-07	2.65313428067299e-07	2.96231579495382e-07	9.95133179869843e-08	4.7350360490223395e-08	0.0	1.0600252371081e-06	8.19849488095156e-09	0.0	7.99849628705741e-08	1.0898264250727001e-07	0.0	9.13487506416092e-08	0.0	0.0	0.0	0.0	0.0	0.0	9.243656990289221e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.24211594712991e-08	0.0
Intestinibacter	0.0	0.0	0.0	6.2895749489470905e-06	6.92137694366104e-08	0.0	7.312124831214271e-07	0.0	0.0	0.0	0.0	1.809892819085e-07	5.5326023365280304e-08	0.0	0.0	1.80928739946138e-07	0.0	3.3811533234268197e-07	2.74272799704941e-07	3.2819138081563994e-08	7.518945725536649e-07	0.0	0.0	2.133094757248647e-07	9.38426663528283e-07	4.23306878334958e-07	6.178643031771309e-08	5.1068365157322e-08	0.0	0.0	3.64628964315216e-07	1.6368042527144801e-07	4.6546705717343496e-08	0.0	7.63015539807792e-07	6.023466592899821e-08	4.75445588080023e-07	2.6635909361947797e-07	0.0	9.935474102425372e-07	8.771321894673031e-08	1.18330105692264e-06	7.21127782498722e-07	3.194155191110689e-06	2.3710688003319725e-06	5.83008743787781e-07	5.00558204468547e-08	3.11927417647217e-07	1.2733575143906699e-07	4.12586356280224e-08	5.948021388271099e-08	0.0	0.0	2.6544261921129496e-07	1.6752915656412199e-07	2.47519178430962e-07	6.266740820771485e-07	0.0	0.0	3.7579553121448796e-07	1.6919603901087501e-07	3.9801285714182e-07	4.5639781012754604e-07	6.10214621909064e-07	4.66726060523213e-07	2.68164407047058e-07	3.08197582769298e-07	0.0	4.282978515329817e-07	3.58397145353152e-08	0.0	4.40338701704009e-07	5.39759868103138e-08	0.0	0.0	0.0	0.0	0.0	1.10829569468697e-07	3.247911948768725e-07	0.0	4.26467023561184e-08	0.0	0.0	8.0305357445241e-08	6.717029937702675e-07	1.0107081634507981e-06	0.0	0.0	0.0
Intestinimonas	0.0	0.0	0.0	0.0	1.1010121153859401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4019316083392597e-07	1.63904233595278e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4547633238177196e-08	0.0	6.30514256674341e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8619745182581696e-08	0.0	0.0	4.20626860114706e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7081787791246799e-06	0.0	0.0	0.0	0.0	0.0	2.1742935389067502e-08	2.58705927480261e-08	0.0	3.8167135829986603e-07	0.0	0.0	6.99446758960109e-08	1.885759359941987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3184992479543e-07	4.0342348821694e-08	0.0	0.0
Klebsiella	0.0	0.0	0.0	6.064256180313929e-07	5.28904591047672e-08	6.316544409179365e-05	1.89206382344607e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18475887002822e-06	1.0026264618178099e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0597273718203697e-08	0.0	0.0	0.0	0.0	0.0	2.4458605661621497e-07	2.2649924931953503e-07	0.0	0.0	0.0	0.0	0.0	6.09908817988363e-07	0.0	6.06196604573841e-08	0.0	0.0	0.0	0.0	9.560967072238231e-06	0.0	0.0	0.0	5.13315409912627e-06	0.0	0.0	7.09268093733866e-07	9.609436820081837e-07	0.0	8.99648031012428e-06	0.0	0.0	3.97742228787039e-07	7.30805403725339e-08	0.0	0.0	0.0	0.0	1.18569451605043e-06	1.2296814452109698e-06	4.47428514309552e-07	0.0	7.38575383979712e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35644945787982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium	0.0	0.0	0.0	3.2957665909173134e-06	6.523666983670081e-08	0.0	3.3522120560556513e-06	8.173544087402179e-08	3.12840308831697e-07	1.39631176361952e-07	1.01356053021295e-07	9.86697791980044e-07	4.9118168649326e-08	0.0	1.804004045863731e-07	9.67100666981731e-07	5.91208831999217e-08	1.3150486711329231e-06	3.2366899124816493e-06	6.16360284258178e-07	1.193276565700949e-06	1.2098397109668092e-06	3.9450250671785155e-06	1.20838544163742e-07	4.25314894755142e-08	6.045966982928621e-08	3.59692839566962e-07	1.396656199987984e-07	1.7901864329585706e-06	3.221305369293946e-07	5.79050673239866e-08	5.977444167801229e-07	1.145347959864713e-07	5.2664328735579697e-08	3.51099310842441e-07	0.0	1.5752631225877102e-08	0.0	1.03815223028367e-07	0.0	5.0741037546835305e-08	1.532157859608208e-05	5.84869289452937e-07	2.0728202505916178e-07	2.1617285648985942e-07	2.2209802566488467e-06	2.67102925032741e-08	4.87946274599532e-08	0.0	9.627183936947593e-07	5.2367680423024804e-08	0.0	1.0508874981382284e-05	6.23806801496011e-08	1.1622538963525698e-07	8.114791180446e-08	3.17568667668876e-08	3.48177215770086e-08	0.0	1.912766373997022e-05	4.63570931971817e-08	2.13882108113457e-08	9.7528491883485e-07	3.5435598746899426e-07	3.626152486287459e-07	2.269712961039626e-06	3.0859110713200895e-08	8.12855047115633e-08	3.49158175610497e-08	1.7328053605167818e-07	5.02406348509642e-08	1.793425879969452e-07	1.642874440457371e-07	3.31814781528132e-07	1.2125685361746087e-06	1.0292870853213301e-07	8.08646646987281e-08	9.6085539330489e-08	1.6684157296935468e-07	5.812979486094769e-08	9.35880195416877e-08	7.308597581387652e-08	2.10686305753228e-07	9.497664054539461e-08	1.3938519924031292e-07	7.67855454715504e-08	1.503247188469892e-07	6.82482714480653e-08	1.256911300963421e-07	1.8046018773366342e-07
Lachnospira	0.0	0.0	0.0	0.0	1.38902170350514e-06	0.0	1.42460600564824e-06	1.51357431085139e-06	1.97962002275367e-06	3.39826945235163e-06	2.13718923965092e-06	0.0	8.860105802160769e-08	0.0	0.0	0.0	8.187094607974861e-08	1.08213688467877e-06	5.485444902234191e-06	0.0	0.0	0.0	0.0	7.148863386735609e-07	4.50279386287302e-07	6.452530489290941e-07	1.8206382902766702e-06	2.7727507290398996e-08	1.91170605580267e-07	1.8674681201034698e-06	1.3989634104726102e-06	4.40902857689354e-08	1.15017242798173e-07	7.092764267402441e-07	0.0	6.213324323297071e-08	1.1325434036045801e-07	0.0	3.2824714741327803e-07	1.14999658742392e-06	4.05453243015112e-07	1.0825809697297e-06	3.06214599185286e-06	2.4050007381794602e-06	3.900958557533371e-06	0.0	1.65611864841103e-06	1.41406245195597e-06	1.3132332522863e-06	0.0	2.41644061322467e-07	2.3827429025058498e-07	0.0	1.50462495622656e-06	1.97086731113148e-06	3.3770984664024503e-06	1.07993065305323e-06	5.7030367638777e-07	1.24651514493711e-07	0.0	4.9447636440917e-07	2.3270443745938897e-07	3.33970356094969e-07	1.38763790428148e-08	1.33292471880911e-07	0.0	0.0	4.61011378927967e-08	4.1847136008532296e-08	2.2982397945892302e-07	2.29645920920672e-07	2.85830872340962e-07	0.0	7.20861519349871e-07	4.5554317889341404e-07	5.1178460955508e-07	5.90993074732426e-07	8.85713001449577e-06	2.38304915448164e-06	3.47000723487028e-07	3.21692948785709e-07	3.91813119623495e-07	1.8471082924166302e-06	9.39251877996748e-06	1.9057248589959202e-06	1.32834583312553e-06	1.8850532629474701e-06	2.42324765013521e-07	3.4577743300006e-07	1.7558884204724099e-06
Lactobacillus	1.28811889119024e-07	1.353971960918789e-07	7.547176987365959e-07	1.123260197231424e-05	9.457299296271702e-06	0.0	4.82816246373209e-06	1.8380302802423e-07	1.92485205314755e-07	0.0	1.37104413548994e-08	0.0	0.0	0.0	0.0	0.0	3.349843972254585e-06	3.1747353500161974e-06	2.0657965613345495e-06	4.6636345729401e-08	7.687287210619661e-08	4.468794035471776e-07	0.0	2.1839375529326403e-06	6.71263633592541e-07	2.0993235224457196e-07	3.54110153832932e-08	0.0	0.0	6.527871281383901e-08	9.238177894093555e-06	2.4210694727615673e-05	3.0015404277125377e-05	3.6945754264994104e-06	9.350774013022631e-05	0.0001243965892703008	3.289988836516011e-05	2.9124463409210152e-05	5.803983743279624e-06	1.71592778077155e-05	2.3959976667386274e-05	2.4887236395439657e-07	0.0	0.0	1.31001714408714e-08	1.5432855774893616e-06	9.749680086091721e-08	1.3079951419593721e-07	5.45620446350528e-08	6.17158968700436e-07	7.90969502747053e-07	7.34337302007222e-08	4.144951231523287e-07	2.6575860711322157e-05	3.3469197321084898e-06	3.7766973304258875e-05	4.046992043092506e-06	4.348817721921288e-07	1.709390021481795e-06	2.340559629350468e-05	7.248016747234605e-05	0.00011111712243582737	1.1210561017213828e-05	1.176309149951919e-07	1.03754066042021e-07	1.775883266157769e-07	4.94169007709276e-08	1.5027147600531642e-06	3.80189392913036e-07	1.77376126438494e-06	1.42728344597738e-08	1.5666495225206744e-05	7.991442958171289e-06	2.6854680191384692e-06	2.5145163872166813e-06	2.8539348362910325e-06	1.6046188913764124e-06	0.0	1.307788326727094e-06	0.0	0.0	0.0	3.49713101980431e-08	0.0	1.5557431696445292e-06	0.0	0.0	0.0	0.0	0.0
Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	8.70670043868157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57260874417004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1749195987267605e-07	0.0	4.151142909149879e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4343412401901603e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.42894027861969e-07	0.0	0.0	0.0	0.0	0.0	5.7690143363995096e-08	0.0	0.0	0.0	0.0	0.0
Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5743763575615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Libanicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37931326521959e-06	3.3204352762812802e-06	4.65382760878947e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marvinbryantia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9092948213056299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9425934952843399e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massiliomicrobiota	0.0	0.0	0.0	1.6416687279726499e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1742477670034001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.55901721583117e-07	0.0	0.0	0.0	1.21873154981012e-06	9.456224196347721e-08	4.022971162101649e-08	0.0	1.5887437152160802e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3463104480767705e-08	0.0	0.0	0.0	5.52098935913147e-08	0.0	0.0	0.0	5.01859962571373e-08	0.0	0.0	0.0	0.0	0.0	8.52804345108497e-08	0.0	0.0	0.0	4.21269580860332e-08
Mediterranea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30598441092389e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89817429710324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70225914403593e-06	9.155069353111329e-06	2.96207283806239e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20028824854846e-06	2.57180565622239e-06	2.66126229311833e-07	4.6435953201069004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2485317676943501e-08	1.20737894493577e-07	3.8347258037342e-07	0.0	0.0	1.83832094369889e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3774983895926106e-08	1.57629979345282e-06	0.0	0.0	0.0	0.0	0.0	6.34895701006769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.31579419881946e-06	5.57571120271306e-06	4.75243300544824e-06	2.06342708674638e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.23602137943466e-07	0.0	0.0	0.0	5.808975415875331e-06	3.23974184330758e-06	3.8029714322162102e-06	2.62179321737044e-06	1.13157922596095e-06	5.36378840093846e-07	3.4701289524431503e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Merdimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82216340619865e-06	6.46593336032771e-07	1.80844573126223e-07	0.0	2.94396468518779e-07	0.0	0.0	0.0	0.0	0.0	2.2665487342203202e-06	1.1044048668693499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.394584863638151e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1949273474010198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56494487039621e-08	0.0	1.4465250282328e-07	0.0	2.0807949298724899e-07	0.0	0.0	0.0	0.0	0.0	4.08548607398378e-07	1.7666081660381e-07	2.34465439062223e-07	3.53409972416593e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobrevibacter	0.0	0.0	0.0	0.0	1.09932430397577e-06	1.14088446963664e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.93819499222782e-06	1.0501545526881599e-05	1.2302677058878e-05	0.0	7.295234601489919e-08	0.0	0.0	0.0	0.0	1.41333392070743e-07	3.6252468091152396e-06	0.0	0.0	0.0	0.0	5.09697612391062e-06	1.24242748634559e-05	5.74855845605748e-06	0.0	0.0	2.3339107374282603e-07	0.0	0.0	0.0	0.0	0.0	3.93269857981816e-07	5.6914281619488194e-06	1.92889122306809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1304589299715105e-06	3.16411348612286e-06	6.5865409495347494e-06	4.80492944158089e-07	0.0	1.9740784994612802e-07	0.0	0.0	0.0	0.0	1.28903458474865e-06	1.19603193671914e-06	1.4898011949549e-06	0.0	2.57233867692014e-07	1.16506498894916e-06	1.42673350307071e-06	1.15962918970574e-06	3.8495063670819505e-06	0.0	0.0	1.27013192772682e-07	1.2313825856483101e-06
Methanosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.209064335416291e-07	1.14267831778946e-06	7.19368349157125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64263398200265e-08	9.78033044583898e-07	5.148562421157679e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1445328575016495e-08	0.0	0.0	0.0	7.72220018886389e-08	0.0	2.21482100801241e-08	0.0	0.0	0.0	0.0	4.8790559071675496e-08
Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2510506062478103e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03243786836149e-06	4.6525354741980105e-06	1.10703213594901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18070708553693e-06	0.0	0.0	0.0	0.0	0.0	6.796399089539791e-07	0.0	0.0	0.0	0.0
Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.19985191747241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Negativibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60332955745153e-07	0.0	6.015641111479431e-08	1.52694051242725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neglecta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69385186177477e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
