genus	FMT102	FMT103	FMT104	FMT105	FMT106	FMT107	FMT108	FMT109	FMT110	FMT111	FMT112	FMT113	FMT114	FMT115	FMT116	FMT117	FMT118	FMT119	FMT120	FMT121	FMT122	FMT123	FMT124	FMT125	FMT126	FMT127	FMT128	FMT129	FMT130	FMT131	FMT132	FMT133	FMT134	FMT135	FMT136	FMT137	FMT138	FMT139	FMT141	FMT142	FMT143	FMT144	FMT145	FMT146	FMT147	FMT148	FMT149	FMT150	FMT151	FMT152	FMT153	FMT154	FMT155	FMT156	FMT157	FMT158	FMT159	FMT161	FMT163	FMT164	FMT165	FMT166	FMT167	FMT168	FMT169	FMT170	FMT171	FMT172	FMT173	FMT174	FMT175	FMT177	FMT178	FMT180	FMT181	FMT182	FMT183	FMT184	FMT185	FMT186	FMT188	FMT189	FMT190	FMT191	FMT192	FMT193	FMT194	FMT195	FMT196	FMT201
unclassified Bacteroidales	0.0	0.0	0.0	0.0	1.48027991394345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.78307920888334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44606023376757e-06	2.13468303699634e-06	0.0	0.0	0.0	0.0	0.0	6.09819448762353e-06	2.52366836020879e-07	4.91212238722505e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.19574268322576e-07	1.09005518828192e-07	0.0	0.0	0.0	1.0036527979652e-07	7.05535466258961e-07	6.00120942248403e-07	0.0	0.0	3.91887424398593e-06	9.86178116419362e-06	3.1047421299647e-06	0.0	0.0	0.0	0.0	1.241791633450764e-06	1.028561755293304e-06	9.099778476011268e-06	2.0282513093727953e-06	2.27728638740875e-07	3.17116161950139e-07	0.0	0.0	0.0	0.0	7.03187808954868e-08	0.0	0.0	7.00293406225683e-06	7.03956167401712e-06	0.0	4.69518921947301e-08	0.0	0.0	0.0	8.15107863202774e-06	6.13702237253074e-06	0.0
unclassified Burkholderiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36209536232011e-07	1.644515429266143e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29238080047352e-08	5.6292831147413e-08	6.49052337543005e-08	0.0	3.66658189737191e-07	6.54143145505083e-08	1.67447324470939e-07	0.0	9.34478116024674e-08	0.0	0.0	2.63781618789444e-07	7.34993328331542e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91402136062759e-06	0.0	0.0	0.0
unclassified Christensenellaceae	0.0	0.0	0.0	0.0	4.13554887471745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46732053989422e-07	9.57033003518563e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.92919192627176e-07	6.50940704637669e-07	4.2668647181494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.08938783886088e-08	3.98526500287252e-08	0.0	0.0	0.0	1.45007498645508e-07	4.95349320863687e-08	4.67344813574136e-08	0.0	0.0	0.0	0.0	2.47724819041709e-07
unclassified Clostridia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36357170975076e-06	2.05318014516278e-07	3.57311879120138e-08	7.44429231696298e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35059648324943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49240412114918e-07	1.1221595653189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0814882254458e-08	0.0	0.0	0.0	0.0	8.19100059015811e-08	8.46287490772224e-08	3.47681539414339e-07	9.83277705288803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unclassified Clostridiaceae	0.0	0.0	0.0	0.0	0.0	0.0	9.1064973139313e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unclassified Clostridiales	0.0	0.0	4.78304559736384e-08	3.981254430551944e-05	4.017498923719951e-05	3.11148272022705e-06	9.773342322077804e-07	3.0112484178929506e-05	4.1740543621061246e-06	1.722238175570352e-05	2.2131941265856438e-05	1.9047480848528857e-05	1.1769669840643292e-05	1.592293922743264e-05	2.21136778260038e-05	1.1046164124386344e-05	3.1206388761494207e-06	1.651806540391529e-06	3.1860505309070217e-06	1.083871213186637e-06	3.068566427974061e-07	1.6760835721581862e-06	2.562076717149304e-06	1.0758764293458675e-05	1.3809103098000992e-05	1.6108070228486745e-05	4.519692734144011e-05	3.972162905419528e-05	5.39533517787396e-05	6.259574478299966e-05	7.116364725172575e-06	1.0083797859793356e-05	6.969426058354977e-06	1.732775684659175e-05	1.81894270739359e-07	5.42948143174098e-08	1.1154585228556831e-06	5.893221424973736e-07	1.6568739789175636e-05	1.32457713097645e-05	1.657061666679907e-05	1.8088833658353864e-05	1.68807103797685e-05	2.0408061631170343e-05	7.156565841005121e-06	1.709140702792547e-06	4.9557627143674955e-06	7.12968723838061e-06	4.028869705381679e-06	4.8011548177540395e-06	1.7906199053733377e-05	9.03020489015712e-06	5.706517168281565e-07	1.7534666069341143e-05	2.7551454270648764e-05	2.906051620609932e-05	4.6523604303412284e-05	1.141001415886213e-05	1.9446910292745838e-05	3.2654924198070767e-06	1.3661267924012911e-05	1.7982533655748743e-05	1.6215296891056268e-05	1.1049426649544186e-05	8.458000348297753e-06	2.8017829970425824e-05	3.798181410336073e-05	1.7329625484210605e-05	3.4136223898286575e-05	2.4478848701614712e-05	3.9440083819409416e-05	1.7720903558743925e-05	2.2937398894829386e-05	2.0131326027362128e-05	2.6323365733831212e-05	2.4659936035837794e-05	1.2884598700192362e-05	4.517722150720541e-05	2.1886079057874576e-05	1.438996411415076e-05	2.033316937432926e-05	3.693348217207388e-05	2.976357358862088e-05	4.20286198906213e-05	2.2924639299112007e-05	2.0319271533460426e-05	2.414937007726548e-05	1.9151432808928986e-05	3.0135226637360428e-05	2.7111515887667358e-05
unclassified Desulfovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22243039021883e-07	1.01098979241144e-07	0.0	2.32813265370523e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61855292389583e-07	3.62060347155041e-08	0.0	3.0020888093392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unclassified Eggerthellaceae	0.0	0.0	0.0	0.0	2.577818558467642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.104183520272e-07	9.1696820955017e-07	1.30170015505205e-06	0.0	2.31923703468789e-07	0.0	0.0	0.0	0.0	0.0	9.6528790721342e-07	3.366514412371358e-06	3.254989076323396e-06	4.268732472016938e-06	2.244833229395185e-06	3.01087134083411e-06	3.328278228373616e-06	2.208291241409548e-06	0.0	0.0	1.3457068433996e-06	0.0	0.0	2.157249902767563e-06	4.259771657007191e-06	2.9074324210429497e-06	5.4012254578793e-07	2.052299500181201e-06	2.439631211296626e-06	0.0	1.97807641981132e-06	1.47247632085017e-06	1.65417829239281e-06	0.0	1.15793823277362e-06	8.79475111987019e-07	1.21604163150232e-06	4.60916775572304e-06	2.92809625016102e-06	5.55485689844425e-06	0.0	8.32164679087806e-07	6.5823692469999e-07	2.22566623247917e-07	4.65994908479486e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.58278868671712e-06	3.16486303349409e-06	2.63182571128628e-06	3.11473723799648e-06	1.29799845924633e-06	7.08975800474462e-07	6.46166834283688e-07	1.42119922794707e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5832300094872121e-06	1.08317399224413e-06	0.0	0.0	2.1694128775281504e-06	0.0	1.6057405405079811e-06	4.49737709720366e-07	9.98927384862095e-07	0.0	0.0	2.010860479660873e-06
unclassified Erysipelotrichaceae	0.0	0.0	0.0	1.7178409443747374e-05	1.72493089157243e-07	0.0	2.10563231904697e-08	0.0	3.42250221702079e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68248863010452e-08	7.82570827189376e-08	1.46638336533876e-06	0.0	4.10756719159035e-08	0.0	1.17239744434871e-07	0.0	0.0	0.0	0.0	0.0	0.0	9.7030476459038e-08	0.0	5.67912719647119e-08	2.48098850064447e-07	0.0	4.96584821680436e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.76812102414406e-08	3.05115824347421e-08	0.0	2.51346773151945e-07	0.0	0.0	1.94863224221068e-06	0.0	0.0	2.87707294768058e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97169331521775e-08	9.711389396786531e-09	0.0	0.0	0.0	0.0	0.0	3.60701194388987e-07	0.0	0.0	0.0	3.29835872187602e-07	0.0	4.42817524609998e-07	0.0	0.0	0.0	0.0	3.15123346496809e-07
unclassified Firmicutes	0.0	0.0	4.02027907300046e-08	5.853492016516682e-06	2.742690937651766e-05	1.98533268303663e-06	2.61444622068846e-06	2.049026225105788e-05	3.1316112781053042e-06	1.8550352213597477e-05	1.803388367115819e-05	3.8764965208498935e-06	8.888786974806399e-06	9.92676744223592e-06	1.566111039512005e-05	2.3058632518268346e-06	3.095082811735732e-06	4.12480421866639e-07	1.3804650200014354e-06	6.6305864905617e-07	0.0	1.993743225934338e-07	4.432961957371964e-06	5.560928025559736e-06	1.3587257833194393e-05	9.739980664011916e-06	3.711893516392783e-05	4.323128955249664e-05	3.565565795187489e-05	5.528550496525539e-05	4.525872938185448e-06	1.4038378538743756e-06	1.7702630633079493e-05	5.48742705623593e-07	3.91298159933479e-06	0.0	0.0	0.0	6.340812605050632e-05	2.1642822171538428e-05	1.3735729636176054e-05	0.00013792474574590458	1.6344072428649017e-05	3.889338496163252e-06	4.437649074370296e-06	5.123653435318836e-06	3.224417131571791e-06	4.1569263897982725e-06	5.72869840049613e-06	9.20775450139637e-07	5.462905542070929e-06	4.351887938051593e-07	0.0	1.4598508203698963e-05	1.7797270074774613e-05	1.6786979147644514e-05	3.4374188538869955e-05	7.783084504756298e-06	9.131401261231127e-06	2.652295039914801e-06	4.699531605226146e-06	1.1947586972996646e-05	2.0192672521612922e-05	2.9449202468634532e-05	3.870908768765913e-05	6.314080325957644e-05	3.150091028597293e-05	1.9884668780846476e-05	2.2343185497791314e-05	3.067269939477907e-05	1.5918911215573867e-05	1.24929724013211e-05	1.2316339783284986e-05	3.86888248995626e-06	4.32815692539862e-06	3.14910677418796e-06	1.0290004469018e-06	4.169772507024742e-05	2.1667222899939098e-05	1.163544282546562e-05	2.9949357265763906e-05	3.938302693643214e-05	2.5434474975574026e-05	4.0857564567634516e-05	2.2243076766756685e-05	1.2298292003182711e-05	1.6273603444383914e-05	4.170049486688567e-05	6.0197920057066686e-05	2.5177922119808696e-05
unclassified Lachnospiraceae	0.0	0.0	0.0	0.0	6.869943006974535e-06	0.0	0.0	1.762832426820241e-06	2.1296497846384767e-05	2.6334791046951252e-05	5.311865618377444e-06	2.408730033164825e-06	1.3038055060766882e-06	8.867391965400141e-07	7.0147314233145e-07	3.12162620032932e-07	2.9850244141153422e-06	2.53416013380793e-05	5.63642167482581e-06	4.44088733189149e-06	5.42552370727936e-06	5.31555283860981e-08	0.0	1.3495625124706928e-05	1.633503827369382e-05	1.0675190073155564e-05	1.3423116248995151e-05	7.423642381057389e-06	2.7117269023275898e-06	8.431627845076224e-06	4.924589054517858e-06	7.130244801754517e-06	9.629235002501797e-07	3.822491610591155e-06	1.0772729061834e-07	4.96864459716084e-07	8.09281296747943e-07	1.25134789657895e-05	1.0256099227081045e-05	3.024177089268853e-05	3.2062546629517996e-05	7.783271379815311e-06	2.3646166326853983e-05	2.0551430081818687e-05	2.8756457709019432e-05	0.0	5.100084785065853e-06	4.495210911427368e-05	3.498842634616774e-05	2.914606074755667e-06	8.471895167686136e-07	3.342072357016693e-07	6.54891884913977e-08	1.3171568314816692e-05	1.0439657344749254e-05	2.1986503368742473e-05	2.41826246476775e-05	1.3205220885310043e-06	7.303439414743443e-06	3.38361017702563e-08	7.803961677015656e-06	3.56158947881779e-06	1.6027947000238677e-06	7.1394380855935835e-06	6.0503377419196354e-06	5.884614328443857e-06	1.3030051066140915e-05	2.7391120929202356e-06	6.768796639491199e-06	7.275775941546742e-06	4.212076095917332e-06	8.371648709015579e-06	4.657938214639026e-06	1.1006971988485852e-05	1.3387784446582652e-06	7.554411906794931e-06	2.7340265885312373e-06	3.707316810955797e-06	2.4033268706141734e-05	1.3567541255013206e-05	1.2121719253857853e-05	1.4279715300424805e-05	1.6415560213796777e-05	3.6977824262518546e-06	1.9782658423607284e-05	1.5788880465257514e-05	1.9543953535536702e-05	8.7934626902226e-06	1.0901224921592954e-05	1.5691449877919866e-05
unclassified Odoribacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36713705271201e-08	0.0	0.0	0.0	0.0	0.0
unclassified Oscillospiraceae	0.0	0.0	0.0	0.0	2.84022379189595e-06	0.0	0.0	5.65814883796488e-08	0.0	0.0	0.0	0.0	0.0	1.12222199130614e-07	4.93817749276178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19670436301059e-07	5.44646450588677e-07	6.00638332380263e-07	0.0	1.87946360183442e-07	9.63710458117343e-08	1.08463417935496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99556165209338e-07	3.5506287701132e-08	6.98843173996664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.71197439691574e-07	1.88768664343891e-06	5.91704202915375e-07	1.38845058379531e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12744114035257e-06	4.0793481744994e-08	1.04922468902017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66301871095899e-06	1.15828651339163e-06	1.21546789945911e-06	0.0	0.0	1.53107903045427e-06	1.38620374563502e-06	1.19837683992242e-06	1.52719340112771e-06	0.0	0.0	0.0	1.80900838540087e-06
unclassified Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28946699193551e-07	1.20111672086876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.35757595464376e-08	0.0	1.13424838265043e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.123373491886835e-05	3.223757561662062e-07	9.85581792011911e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22161584986494e-07	0.0	0.0	0.0	4.50184454871519e-07	0.0	2.13065196592939e-07	0.0	0.0	0.0	0.0	3.27747483534895e-07
unclassified Proteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45342750891589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unclassified Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.64787698730403e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2320961763864e-07	0.0	0.0	0.0	0.0	0.0	1.103922631993e-06	0.0	0.0	1.80670969051593e-07	0.0	0.0
unclassified Rhodospirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27367257532627e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unclassified Ruminococcaceae	0.0	0.0	0.0	0.0	5.319150742308416e-06	0.0	1.17213580975783e-06	1.691666718248424e-06	5.93168952592993e-06	2.373370344384699e-06	4.234620244487128e-06	2.140307583708642e-06	6.608902138872806e-06	1.25175603005733e-06	1.27700312019217e-06	5.87798510094935e-07	1.0985413166272e-06	0.0	0.0	0.0	0.0	0.0	2.17258391406688e-07	9.16306053184022e-07	1.69830353707202e-06	5.52876874547727e-07	6.671630460877024e-07	6.71589137647504e-06	2.35762944105032e-07	1.29182209959748e-06	0.0	6.24810827278617e-07	2.83925861385686e-07	7.9880054920948e-07	0.0	0.0	4.90988034582255e-08	0.0	2.62360470747124e-06	5.041251601407838e-06	4.136282646246018e-06	2.745934828136832e-05	1.7403338865038527e-06	5.23129396646927e-06	1.4337456027106619e-06	1.55893858183622e-07	4.27739328608248e-06	1.13271143252452e-06	1.1868289969253883e-06	0.0	5.41149385989193e-07	4.73666804684488e-07	0.0	1.85367390615786e-06	7.79512550282872e-07	1.811613790963057e-06	1.927304582064275e-06	1.2645156051750788e-06	6.178955479875887e-07	0.0	9.32884698133554e-07	1.148734417725165e-06	2.199354492186519e-06	8.90918011064036e-08	1.6484917810484e-07	1.81885448948144e-07	6.95754687190169e-06	2.9039160104707992e-06	2.0124267842723035e-06	1.074940915841021e-06	3.92751501618582e-07	1.335056986464829e-06	1.3007408247802452e-06	1.81308374536485e-06	7.40668539526634e-07	3.50142984933407e-06	1.10328458996173e-06	3.635513638639707e-07	5.80249255685768e-06	6.31475283887065e-06	3.130057493513447e-06	3.47421782929648e-06	4.30447545548498e-06	3.331431907495052e-07	5.50599524991118e-06	4.32628180944392e-06	5.5768701749009e-06	3.309610763900771e-06	3.70667576737013e-06	4.6298829499346e-06
unclassified Verrucomicrobia	0.0	0.0	0.0	0.0	5.31592341486923e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.98401400296942e-08	0.0	0.0	0.0	0.0	0.0	0.0
