species,Unnamed: 0,id,Days after treatment,Acetic_acid,Alanine,Butyric_acid,Ethanol,Formic_acid,Fumaric_acid,Glutamic_acid,Glycine,Isoleucine,Lactic_acid,Leucine,Methanol,N_trimethylamine,N_methylamine,Phenylacetic_acid,Propionic_acid,Succinic_acid,Tyrosine,Uracil,Valeric_acid,Valine,age_at_baseline_years,MELD,IL-17A,IL-17E,IL-17F,IL-21,IL-22,IFNgamma,IL-10,IL-1beta,IL-6,TNF-alpha,IL-12,IL-23,IL-8,FABP2,DLactate_faecal,DLactate_plasma,faecal_ammonia,endotoxin,E_faecalis,E_coli,EC2.9.1.1,INR,CRP,Sodium,Potassium,Creatinine,Urea,Haemoglobin,MCV,Platelets,Neuts,Lymphs,neut/lymph,WCC,Bilirubin,ALT,AST,ALP,GGT,Albumin,Ammonia,Lactate,Ascites,HE grade,Calprotectin/(µg/g),N/L ratio,Calprotectin (µg/g),Height (cm),Weight (kg),BMI,Alcohols units/week,Smoking / day,Hospitalisation in last 12 months,MELDNA,MELDPLUS
Lactobacillus fermentum,0.38287246744363124,0.13298108754443952,-0.0788586712307406,0.05278651781053634,0.1160530181992305,0.000485730866663446,-0.019922654459690825,0.08562328196956878,0.09106753689248935,0.07016000116991396,-0.04970730427158838,-0.10534158660739523,0.07943402431306351,0.010943502319810013,0.034493756588972226,0.17419034773220018,0.0770163541315248,0.10443070806693072,0.009173898066605839,0.17111249283456145,-0.06606856259956193,0.139137257719878,-0.15540864045678388,-0.019438399399871114,0.5834329987486917,-0.1598392654334855,0.14136628037204568,0.15211909980613522,0.11140337287810027,0.10444308999255239,0.09680915354505482,-0.018032188195306234,0.0005314521818497957,-0.02213707656496944,-0.06710759468619047,0.08395111879496256,0.12972546771806182,-0.09166362332614003,-0.1207093736204087,-0.12556560316487633,0.024794258768546074,0.27534212294554494,0.04704128770056006,-0.05515943746734936,-0.021729439591813247,0.11734189889130968,-0.04078119144506806,-0.20298145035568732,0.3862422397959579,-0.3247924541875579,0.1568911389624354,-0.019809244824911643,0.2477887442920394,-0.11529195289356518,0.41160358095456323,0.19257650992253056,0.14376804278021493,-0.2510108893803108,0.1153067979071825,0.03137400466644311,0.13521959833539984,0.2177456752924013,0.3509017418847607,0.5725256701108246,0.46164840895187903,-0.20667131335179675,0.3381338163634608,0.06396072013482744,-0.05987955478454981,-0.11058458402888915,0.12272027175445303,0.19427208183627465,0.09999426846132921,-0.20339911855913967,-0.15923064997528666,0.01388146972849256,,-0.3152114004516319,,0.10096131678120224,0.43619936546023813
Lactobacillus gasseri 1,-0.022882258182245603,0.23041936097068894,0.042119999992682115,0.12340738855139954,0.2552059785623605,0.1666734900856047,0.3047385058575407,-0.12494919451148022,0.027731308783364744,0.038974500015877336,0.11484131057740775,-0.0822325212083366,0.21099859516479033,0.044232275594688564,-0.0018062849993679007,0.11729592718586306,0.10395274513286813,0.14856457365003398,0.13879525381095104,0.24191183945142683,-0.1780333592422772,0.08035336722866745,0.03938533677172326,0.04069067886447444,0.38529163896138685,-0.11174229940106738,0.19868495489587176,0.19197637438334778,0.18889128173728978,0.17335519956945317,0.03962641506985722,0.17726768116611913,0.16654830114736882,-0.17026708793867865,0.20981299223411368,0.19887114640078776,0.001470869321722866,-0.015062446598402519,-0.1726875058098682,-0.09340951122890659,0.16218661596870745,0.31809427807555957,0.14315840778135594,0.07028521125954203,-0.08405795613259233,-0.060100928842811104,-0.06634239154042727,-0.24672246228811523,0.37152397573746865,-0.0019836586466095035,-0.04589409966105393,-0.3315186891195286,0.10131218879152158,0.04594943928354854,0.195004139287496,0.32766055955660334,0.25836124542032385,0.0018435689552721527,-0.07499935414206964,0.20198054453288508,0.0903777340747354,0.16382821711324996,0.2708833166489417,0.3636084637853189,0.31974731952825125,-0.17094383538254537,0.4025707454920588,-0.09369798351090419,-0.05475385957095919,-0.2040545575940249,0.0002707900713825328,0.2326342778516696,0.313542558967476,-0.3080468779366688,-0.048481286776747054,0.051974274123751954,,-0.05349951887001296,,-0.04895070559960455,0.25449762985607416
Lactobacillus gasseri 2,-0.15126168938717252,-0.02592930999890686,0.09065116645519469,0.035781159762381706,-0.037014025268273715,-0.13234313589395819,0.17198692681611563,0.043022046632101546,0.2965319665047492,0.1863823083557905,-0.031329824376378684,0.0390572323645926,-0.017255516556110278,0.08702918636189981,0.049276134818859195,0.025760156439418203,-0.17857744345795334,0.057116455568377876,-0.014481690029475565,0.07328439962105178,0.10691256837980391,-0.08205600844691487,0.08171515257539157,0.14204179553436563,0.2987005206086919,0.03934385497813588,-0.06876768027788385,0.0416078542110452,0.04085152474783681,0.009795259929438263,-0.01634461373937502,0.04554705934345185,0.006268824613599435,-0.11618761291978259,0.01176079993857946,-0.10083148713837886,-0.11033562067981308,0.03660809385068292,0.10654792343711439,-0.09772258886162642,-0.20237666367739146,-0.2946864688570814,-0.22283022878796443,0.0739547886636921,0.021101287946353825,0.22300459619349455,0.3335503851525807,0.17256202376691307,-0.041889387772190596,-0.15059764146895424,0.1671458603025279,0.10667976255592503,-0.013260475638350777,-0.0998151157076863,-0.1937427218603971,-0.1968503024686677,-0.2758587343392012,0.054363117267356,-0.024620315678607365,-0.14762040317432268,-0.23915011030185887,-0.05490953732955073,0.0036771171068366664,-0.008163454777672554,0.01978417897130317,-0.2086949833045954,0.09851151644702949,-0.0035868532103010566,-0.007425945164549723,-0.002520976888761078,0.03127802962446942,-0.15142185295902347,0.10857724274272926,-0.12370362509233526,-0.04693388576631553,0.05314239964996429,,0.1272496407787398,,0.09367211389771576,0.1787224943967381
Lactobacillus johnsonii,0.01720510635115924,0.18952558562897928,-0.10771975680763826,0.10467938991893357,0.06506449188772229,0.11014581871199355,-0.07104117467371611,0.18055542040710076,0.015216075045112215,-0.03471871928837499,0.09028868289902221,0.048589229211080665,0.25395377816552944,0.04270038153685336,0.0046378657676945855,0.10614999193162343,-0.01859949223961029,-0.06636983160702792,-0.2100182965996099,-0.026136757550652666,-0.00030343200747105667,-0.017645672124758476,-0.08543398655495574,0.045904927987407,0.13677560329970814,-0.10843262245087848,0.12347304757458447,0.1167953693107661,0.1136784148080502,0.13271204583664142,0.1382035548381152,0.012784650815093137,0.04823639942102931,0.08810574612570965,0.012958002012585925,0.07042600993636355,0.22167284379390303,0.05092191426350657,0.004377117736692904,0.06331652488424093,0.1656804070037324,0.10132827684617572,0.11263494057093917,0.18188874396930813,-0.15844645457335468,-0.0942867581943871,0.05826122742135722,-0.010448665803603914,0.07286342078976056,0.13786519673749298,0.1919637649372426,-0.09907016232624259,-0.0814967901491885,-0.15958671687092352,-0.1442800811317969,-0.14227153387830305,-0.11731976655146424,-0.09735399989976183,0.09274775641626304,-0.1133317021437481,0.01127517725634582,-0.018737197243136553,0.1449985637767582,-0.03159699940793753,0.26322944099663087,0.10391889674803005,0.12382411071853902,0.03277012338160848,-0.0764690763197034,-0.017306598225113476,-0.08551174075065883,-0.2242453572774534,0.026677871968351304,0.06965498255336978,0.14948024094036405,0.15372002228422668,,-0.11508256334405789,,-0.1361825267826184,-0.07475770391876496
Lactobacillus mucosae,0.17626548542150708,0.5304541312873635,-0.006628311340034077,-0.03475284446121626,0.09831331240465459,-0.021306912931697782,-0.07683990052759807,-0.16703043017811525,0.11890540311752938,-0.03503320602134539,0.030893650628623127,-0.014773148106726443,-0.20045104053406632,0.036566175531831946,-0.14771138154603078,0.23715249446119005,0.15550896457473412,0.22890546497029707,0.13863564008482984,0.032802418653302794,-0.15531935492757432,0.2021717062396285,0.05195841696486062,0.0316588564787019,0.2198892081039109,-0.4016055049259534,0.02321202438639215,-0.000703373844459326,-0.008460833131316963,-0.009911633831915985,-0.02887639048730689,-0.19141816767071657,-0.14379396925076696,-0.18985064881735006,-0.22554184732477184,-0.05396042032680772,0.05315496624556907,0.000703373844459326,-0.16533304623905357,-0.06686070801474793,0.20572680130657486,-0.04035535522354227,0.2526317885342339,-0.07473849507269238,0.08000200787939951,0.11934979275494365,-0.08664643372645932,-0.23182596903830113,0.06220758199894258,-0.07841294716509188,0.052470974424125044,0.18850617640931847,0.41061854435346185,0.1951494214023341,-0.14536584039420603,0.12792661949690443,-0.05283538009431874,-0.003135594988981918,-0.020345358577384332,-0.014570318337778622,-0.29540860482596587,0.05659737519005004,-0.15818939551308053,0.1137188796571438,0.2470413856617075,0.14178502648595406,0.21922201887061238,-0.016941684032787882,-0.20093927296501013,-0.29693729726826945,0.06277594412843412,-0.04312698591798527,0.1862321660576171,0.05498270847179842,-0.07326108489201966,-0.02766720098888703,,-0.12772471146407477,,-0.21403816993066813,-0.008540968111291816
Lactobacillus oris,-0.3567625132910352,-0.0036562405954505993,0.031635916903510135,0.16694663548318794,-0.034048295469999316,0.16744977802793531,0.42762013249413944,-0.0036790539024274195,-0.0036790539024274195,0.11006828985374746,-0.058466543228289446,-0.07484907859637832,0.061804166547411166,0.0018003880799112905,0.06185680214430569,0.031071659923160275,0.010255524100531698,0.09594241985266397,0.015445663538880917,0.07406641134022936,-0.1128681426844575,-0.16299237539929004,0.18687900452665654,0.02329894854767003,-0.19093883779314738,0.3013839151606196,0.018181679986096887,0.021259153932309253,0.05543195117712466,0.05253059288886909,-0.1004369988177513,0.12299007458998544,0.1512705340593628,-0.11427773420545626,0.1573177390990885,-0.07661347793280714,-0.15011832009869908,-0.062316710115689344,-0.12617242646696916,0.025954427193432772,0.027102160657262963,-0.04841563534960364,-0.1870023000499694,0.26671760608326645,-0.05329840658785549,-0.1702524897552906,0.039901356854505465,0.26479084745062376,-0.029893265196962872,0.19002932614033868,-0.06054213607811613,-0.21284105373669518,-0.15537671436105335,-0.011768713156008736,-0.03148628091910818,-0.13374561498024348,-0.09346548321480164,-0.02392406074981768,-0.01103119075390138,-0.07212675059047045,-0.008091578226111968,-0.07463740822608883,0.08633423238047916,-0.03816665972147706,-0.1532712023917436,-0.19394967048297101,0.1284951015324349,0.0017086885146051286,0.11421375129174752,-0.038194836484767306,0.05745495017608664,0.02884205106726483,0.12312353670183043,-0.08856080254223035,0.18224206652594008,0.14997167212806875,,0.3864848869703572,,0.09016189195946006,-0.09294032571879494
Lactobacillus reuteri,0.2613029926985463,0.18921775016566442,-0.06827416143553036,-0.066305982855256,0.1567726669338395,0.07655892201186273,0.0138763071971521,0.06884217810633811,0.011102690600782674,0.031022476882345985,0.17723729358325785,0.05075193906856873,0.2807135729229819,0.01852280560625624,-0.04896586649712479,0.09661207149541938,0.03816286996042474,-0.11281322999062593,-0.1710072403732311,0.10618888388223274,-0.08924088271124345,0.06502942047271511,-0.1544849712441978,0.046811961108114926,0.40938167131639097,-0.021110312552766845,0.09107823343432776,0.11118633281999965,0.08322050349097401,0.10032085533794764,0.09946197080058562,0.05428816250366181,0.07783548576755674,0.23660407666069608,0.07439895954449198,0.11992654266692027,0.15846868487910998,0.050441835200770786,-0.05761248824401761,0.021182273932349824,0.20470703381314984,0.338450629019813,0.10706526785261641,-0.006648651480711618,-0.044060314533333964,0.058405646125946196,-0.07243764895022059,-0.24599041134015226,0.2343384939341359,-0.10953167685954474,0.12775284279523924,-0.1498661987025976,0.1119304918059221,-0.20848100060170013,0.18240914120502258,0.032812181955046406,0.011759207413280669,-0.16377275500096386,0.06810743907902994,-0.03806603089691135,0.2848138686303299,0.3211965282032238,0.4065094305012785,0.20642112756721206,0.32903334758870856,-0.10215213744742846,0.24346359906398363,0.004909967625747125,0.012568153245456926,0.023161898302636066,-0.02557313163861749,0.0136547965012873,-0.08505970678443289,-0.2091412635009603,-0.09875189813450379,0.002312372575771947,,-0.1945492703626803,,0.08708803877863078,0.2672098524851289
Lactobacillus rogosae,0.04722454164563431,0.22899240530382858,-0.10027859622505877,-0.04250414402869228,0.13391508346577874,0.00278607893331486,0.15514744250348006,0.05728382705093181,0.019943937226052418,0.08933120316148398,-0.07912479075975186,0.0417883979930163,-0.019574420389098252,0.10912339917894306,-0.00913662999978887,0.0914572638029965,0.025244351259012057,0.02494825235722182,0.1728010469988542,-0.09204444505303852,-0.12435626659917545,0.26977723380682056,0.20617900654539,0.09890580213267754,0.12461139908953328,-0.1209734464784544,0.21906825454594683,0.21229969536851903,0.23173147722381612,0.23556069217382933,0.1379202667656274,0.29963852559090676,0.30197479491451495,0.15081799679610802,0.23133978026173366,0.2916389662744017,-0.15779997210343696,-0.20322862508734363,-0.05281378697039895,-0.17889250118148317,-0.11501017592859954,-0.1676573204943471,-0.13157633256331175,-0.24336123905860446,0.2234552331970374,0.25239421859479966,-0.028757027413323928,-0.13168494923274043,-0.13826245531325698,-0.10609377242863491,-0.038279408147906174,-0.4589768109131542,-0.2188360647825501,0.3464808252008876,0.012269578461189253,-0.034937257558761,0.04550363928913623,0.08243311244891915,0.11697677642405502,0.09374633228457345,0.015880142684900494,0.11516815902283714,-0.08344978050833195,-0.10492531528032623,-0.10686203939947317,0.07984380604302886,0.2824381682333267,0.12268923937735261,-0.1520940691527565,-0.01951492659333338,0.05158752736396168,-0.10636382652685475,-0.16706021753551278,-0.2247355261418823,-0.20117643726418913,-0.18691325542485457,,0.08209086889369689,,-0.0125216232724825,-0.09336788501533055
Lactobacillus ruminis,-0.17547664724732168,-0.095548369441124,0.15979194500047744,0.11818383154852374,0.09475153499367195,0.09841267422559387,0.15801182593724256,-0.019871757720588062,-0.07191385707387617,0.04227207462202271,0.059295303358340615,-0.08967628662524375,-0.0207762084004612,0.051572687753589176,-0.1646777028990432,0.1639881147994234,0.035960925305531195,0.11212678411475123,-0.01602139561319684,0.033620785058905936,-0.15700654783049833,-0.028840724690206272,0.040677516815748174,0.07050039905572751,0.004867711528674445,0.2956029292583575,-0.19431587420821164,-0.19909669871313165,-0.17713999030218872,-0.15476770537125698,-0.1638154723661855,0.17538279273818602,0.06995496614547757,-0.13286670009972817,0.11459635565465134,-0.015236166597874587,0.014453594406892962,0.05434176078955212,-0.031097127360284856,0.1402186366486889,0.06907691872385209,0.050136177795706435,0.0456445762763135,-0.047584236131783975,-0.22875971912664553,-0.13612808427924972,-0.20145127265734927,0.26829854846098017,0.061021268259607825,-0.049745573597379696,-0.16998252308509443,-0.1670871111793722,-0.03870966273093252,-0.1890474591175361,0.005334380606312088,-0.10603615230692541,-0.10099119092885067,-0.1746004183322114,-0.14833912019788947,-0.12428269365514742,0.08804599271350153,-0.08308201230357956,-0.07730639955993349,0.008823369266172425,0.06581740116019599,-0.2732280865230733,0.14237376981473165,-0.14835248388196318,0.3414330711484543,0.08190081943554574,-0.12345900606501074,0.2347135230468378,0.33052747666130616,-0.17482836836159646,0.11284208412819198,0.1396659880009831,,0.4442996025476147,,0.2287434863717005,0.09807796204677367
Lactobacillus salivarius,-0.02747974349577906,-0.07776896889251662,0.06205282352230521,0.2146680167215838,0.10614538924809198,0.09004409882944682,0.14527970580171884,0.07892111240393442,0.22609781001943283,0.2616360594835909,0.007785101462328681,-0.2880139411832264,0.1932958797531344,-0.04211272992653533,0.18907337219367765,0.19094715960718742,-0.14449322290935032,0.30104066183651507,0.12418830586427966,0.22484426614155992,-0.13371648125319557,-0.07149349985556065,-0.10493786399343283,-0.023195329550154128,0.20734325534742223,-0.0979532914340224,0.06530183464559171,0.12086541901451549,0.11842586196023347,0.049847831478437285,0.059030112229742825,0.23328427317781283,0.14459962515054892,0.006117131046958398,0.17493479715403942,0.09312329493978376,0.07609483760581685,0.2072817316066863,0.01143884567295007,0.12467205474342766,-0.2978076957071852,0.05376875125069918,-0.11897157039316614,-0.007442825081902943,-0.024198724709121353,0.01993050040244036,-0.024938257900808652,0.052196791334853485,0.029916740118618716,-0.06165528164291763,0.08232386525111383,-0.012590125604904037,0.034278329525136764,0.02305684650588483,-0.12660181086815822,-0.199312943985381,-0.1569490461342872,-0.17858378731589977,-0.02189671011065628,-0.15265818972180742,-0.08164968899208044,0.15304351369259836,0.1304239320213562,0.05708736125267999,0.19133545608292868,-0.2875253917688949,0.4615329436772072,-0.018338798368456533,0.02599080807592403,-0.054621165923156696,0.0026320064067557433,0.08692418437134328,0.16724959516059984,-0.1358640306002217,0.22666534728242227,0.2847829183170288,,0.1824863803077566,,-0.0650816568039348,0.12906578354495815
Lactobacillus vaginalis,-0.12888571717715286,0.0067162521063983864,0.0031965441145876015,0.21508108461205228,0.16558449706494316,0.029727026516768337,0.1812368353455797,0.0830609565789986,0.13948522423751047,0.2850841126400049,-0.05901383889464013,-0.2622746589739904,0.15556672185707007,-0.034513913464332746,0.11187001636806286,0.13112177287596663,-0.14615334651413572,0.15652336917679222,0.10499270700083341,0.20539159980378896,-0.05388205885816597,-0.0911233581879908,-0.1941943279889369,-0.09367368218384999,0.2340475944645152,-0.20543719063065924,0.27974191626366907,0.2662588169518508,0.2781668913988752,0.18805456157570427,0.056034088978613214,0.22390940275379104,0.23120781672631682,-0.22046778369361814,0.06063666123813098,0.09266396287870676,0.07171984126241658,0.15956862608649094,-0.14171887299474673,-0.026512133268620043,-0.09674449510672462,0.15275050704129178,0.04821183310564239,0.27728366444969277,-0.04270005187543565,-0.14806125471076356,-0.05475334254261675,-0.12193548314685032,0.16177612198642807,0.16762508758048605,0.1078992398863872,-0.05427296528835687,-0.0054555456899245715,0.1029374570756188,-0.13563115864565306,0.0778649388869993,0.029109008427582152,-0.08844782972246608,0.055275976539931534,0.02566707187071512,-0.14788184852781897,0.16051607720042635,0.19543027425024698,0.179189585650743,0.26469387476674555,-0.06809447305493059,0.3312327979840799,0.06030649776313857,-0.1200816276144112,-0.05305996938504735,0.13399879080220087,0.05683953192813307,0.17818990756229489,-0.037660159855520556,0.41589487743674236,0.43199061399696476,,0.034422383982767576,,-0.2973319449814952,0.05632005428130396
Lactococcus lactis subsp. cremoris,0.09589041095890412,-0.17555187500467076,0.15579871495035488,-0.00822063911790312,0.11783439781308805,-0.13427640681026312,-0.17262830671472135,0.18361603650110705,-0.13976743076949938,0.11782566966242886,-0.013701065196505201,0.18907049825407007,0.030141450378760867,0.17813496078465613,0.019181065040267977,0.0027401318526146246,0.008222527442691781,-0.09591882503789176,-0.09865205398305046,-0.10138562949855931,0.1945637731332384,0.17267307629652742,0.019181491275107283,0.16716042480461327,0.10450810648921277,-0.047027063548170024,-0.12877093736673628,-0.13424657534246573,-0.16164862350292428,-0.12882055125630332,-0.11788156336717802,-0.13972602739726026,-0.13425055172276762,0.0027397260273972603,-0.13972602739726026,-0.11781170865467364,0.13972602739726026,-0.030136986301369857,0.13972602739726026,-0.06849315068493149,-0.16712328767123286,-0.11781345350925138,-0.1780821917808219,0.052054794520547946,-0.09024015400281765,-0.053699223518749235,0.07959126233824343,0.15074633644934934,0.16932723329981694,-0.08536560158099857,-0.17931595541811465,0.02740923730767019,-0.16990831184525565,-0.13429730067437753,0.18905229517334207,-0.06303003581778203,-0.054796549335940345,-0.13427043892575097,-0.058516180656303436,-0.10685247994261096,-0.1041774943228945,-0.15080781652164352,-0.041130014612254,0.08220152019431844,-0.13152632892550198,-0.05769982910122375,-0.14252486521973987,-0.0585214523051473,0.3145386319505849,0.15442073556291255,-0.04870157981866347,0.09647510526666486,0.05244497171054067,0.035733315109239334,-0.010975414188186173,0.03294190448181705,,-0.06554307742114171,,0.010963613670488672,0.02465753424657534
Lactococcus lactis subsp. lactis,0.17640430224978362,0.11744063770319585,0.0896325568270758,-0.16207285969658994,-0.01455243105730044,-0.03934826163805132,-0.06629369715960398,-0.09873705472493903,0.031072687206699805,-0.14264105648822428,0.01991893588155385,-0.029291901852714144,-0.047660405996727835,-0.13317405964623286,-0.20904968922240247,-0.2120717986103409,-0.0819245714113926,-0.19860814912895472,-0.1074989972128895,-0.09312934989043567,-0.22550598360481666,-0.06336205892270143,-0.0411229644006273,-0.06905790010828027,0.1596674899735554,-0.03924410472428482,0.18551721716294756,0.07165007649220002,0.0575560647258442,0.10823801852811543,0.09094183266251857,0.09893454654882894,0.09311762540018391,0.10380947263927925,0.028153642925468896,0.11892904510323814,0.11382385569330512,-0.16023012886441357,-0.019764235234926486,-0.031516964026632295,0.07947263231175984,0.11059771377194158,0.12901548583563865,-0.15380580765994417,-0.07798802945526068,0.04421377173015062,0.11614324074634753,-0.221597081369579,0.14084840531652454,-0.04189555168553634,0.07423932885971013,-0.20011057266502566,0.006029132282408412,-0.06402175784369103,0.08389904700729048,0.2502921858638356,0.13317733031499815,0.0666736297818994,-0.11945625003132918,0.12055406859845237,0.19690152441316444,0.06578953024991599,0.18082461049271684,0.14917529685438702,0.2360342866372445,0.06213522036855233,0.014233885426418253,-0.11946701169409163,-0.08890701955555456,-0.18109415293139136,-0.09942050267958334,0.12326262638604737,-0.03344746517236892,-0.002199019802344493,-0.11183805415378023,-0.17694342457716553,,-0.1338011154594941,,0.006975274331657871,0.07229250861264697
Leuconostoc mesenteroides,-0.06849315068493149,0.17555187500467076,-0.06798489379651848,-0.03014234343231144,0.08495037981873789,0.030143683161487637,-0.12330593336765809,-0.04658914358983314,0.07947559788853888,-0.10686514225197036,0.12330958676854681,0.0739841080124622,0.1123454059571996,0.04110806787338218,-0.052062890823584514,-0.1342664607781166,0.06852106202243151,-0.13428635505304845,-0.08495037981873789,-0.05754319512080393,-0.13427640681026312,0.1452646514875548,-0.024661917353709362,0.04658569215866272,0.044003413258615905,-0.1549126799233836,0.008219421534046997,-0.01917808219178082,-0.01917865024610966,-0.0027408627926873053,-0.008224295118640326,-0.052054794520547946,-0.002739807178015666,0.11780821917808218,-0.0410958904109589,0.008219421534046997,0.12328767123287669,-0.00821917808219178,0.01917808219178082,0.0410958904109589,0.15616438356164383,-0.04383756409646563,0.18904109589041096,0.07397260273972603,-0.09024015400281765,-0.053699223518749235,-0.08782484120082033,0.0027408424808972607,-0.0028699531067765583,0.14044018324615892,0.10207215923800372,-0.145268957730652,-0.10961826570661655,-0.019185328667768217,-0.13973430512812238,0.082213090197107,-0.013699137333985086,0.16441278235806242,-0.058516180656303436,0.041097107670234986,-0.08772841627191115,-0.08774272961259258,0.06306602240545613,-0.052060962789735016,0.19454936153563832,0.1456233782078504,0.09867106053674299,-0.0585214523051473,-0.0435515028854656,-0.08870978425954552,-0.04870157981866347,-0.06891078947618917,0.09108863507620221,0.1154460949683117,0.12072955607004789,0.07686444379090646,,-0.06554307742114171,,-0.17815872214544093,-0.08493150684931505
Massiliomicrobiota sp. An80 & An105 & An134 & An142,0.08434606497359395,0.02828967746197835,-0.16833967923755974,-0.15759700198969825,-0.07677197514317134,-0.11526341872456908,-0.22302293992280542,-0.16916397179557133,-0.0806270925422159,-0.21147636218212118,-0.04982575004358142,-0.08446463265451488,-0.05752199230633115,-0.107573099271498,-0.17298905102338535,-0.23072065841659492,-0.08833576942041671,-0.2307548443196447,-0.1960954502455043,-0.1768379387785536,-0.23073774946876222,-0.03443776563076544,-0.15374802870590834,-0.10371598565014975,-0.06037953093473791,-0.008995459500902601,-0.00015815355619123197,-0.04312192571774991,-0.07080007532160817,-0.05927769590496989,-0.03544740214542517,-0.11761004434755506,-0.07507022133877145,0.21518789826388154,0.0403279623154996,-0.05155805931834163,0.1478691951568319,-0.0472865126758211,0.10242775265230815,0.026885308210333074,0.06420844196114839,-0.03671852777542896,0.03194607210874871,0.05788248708812884,0.09603817569242891,-0.07646055279527911,0.05515863968258094,0.029612259420635216,-0.08277784985231683,0.03703702502722725,0.01595099438394623,-0.11784604663453949,-0.17190093677105578,-0.09851123946245587,-0.07639043039008088,0.1269473740012357,-0.01159801333883197,0.09371986317721265,0.13060856839545637,0.017001507290557435,0.04520732822558131,-0.17043885808414688,0.03835656643622431,-0.05831112621190876,0.13861165698748357,0.18554027107130777,0.01787823746600071,0.1278052413350251,0.1963699025243796,-0.126310935212435,-0.06934457280631368,-0.1617650752180249,-0.04756128202641936,0.21991363124617594,0.12834637114428707,0.01040570217367002,,-0.09332462563028508,,-0.02030449394012062,-0.11697744886025312
Massiliomicrobiota timonensis,-0.14586048237224294,0.09326830099059326,-0.2667606531853011,0.018407183560315336,-0.17407376567768074,-0.16625547018553755,0.2381778143564555,0.001021121700128188,0.4292503878281722,0.11058568208515894,-0.11759010607231554,0.011930857025955076,-0.07394742919701344,0.001546270003051256,0.11011976839359512,-0.18275370568808252,-0.11239422854311257,-0.04915971613474276,-0.07832881864330028,0.021148829691485158,-0.008430923123990235,-0.22843572566563558,0.03025079136616007,0.01050218797452071,0.10692291906234795,0.04208281900963475,-0.010704335655173241,0.0053957586960337815,0.008429299739359854,-0.0026552312030083923,-0.0984682376113755,-0.024237164737319312,-0.007787622942591977,-0.08070305033473228,0.04716184762965743,-0.10001407891441155,-0.17905168991865614,0.010587353549514934,0.10776934260456662,-0.08542798497666457,-0.12509410295831833,-0.26533728519278815,-0.0801197250702962,0.11506090841001768,0.18554149771475179,-0.02845133109529672,0.23581335520888994,-0.04998216861224087,0.0010082364543063506,-0.006771842467837056,0.16537305928150417,0.22047662673055088,0.10321775749172798,-0.07918714810182238,-0.1351936387790542,0.02412675326322533,-0.10374823945582137,0.13267174458369912,0.2984736614519068,0.037013084322656244,-0.18669828005377104,-0.028577057570325044,0.09028615956027095,0.06805295512342234,0.04915243321379394,0.018573879033454005,0.021562811637617606,0.3260371952070508,-0.1200816276144112,0.23682864384057717,0.3927583270329722,-0.33684098451370137,-0.2693418028885216,0.02876451992072782,-0.1320593300246883,-0.0945399564524544,,0.0008528068103838813,,-0.04286365330498689,0.09505285183985997
Mediterranea massiliensis ,0.13424657534246573,0.15909388672298289,-0.16712953058310795,-0.12330958676854681,0.106873058481638,0.013701674164312564,-0.04110197778921937,0.09591882503789176,0.04658914358983314,0.07946382372582411,0.1287900128471489,0.13426745528187584,0.02466118667353162,0.1013999007543427,-0.16166897676797296,0.10686514225197036,0.03837179473256165,0.15621065791885227,-0.06850837082156282,0.04658258652636509,0.035624352827212664,0.10141117179319864,0.08494660421833225,0.11783439781308805,0.06050469323059686,-0.047027063548170024,-0.04657672202626632,-0.0027397260273972603,-0.002739807178015666,0.008222588378061915,-0.18367592431630064,-0.09589041095890412,-0.05753595073832898,-0.13972602739726026,-0.10136986301369863,-0.035617493314203656,-0.13424657534246573,-0.13424657534246573,-0.07397260273972603,-0.10684931506849314,0.08493150684931505,0.19452919067806623,0.19452054794520546,0.04657534246575342,0.14625128407353202,0.2024047655706702,0.07959126233824343,-0.19734065862460276,0.04304929660164838,-0.12667153782986884,0.10207215923800372,0.20008743234599238,0.19457242162924437,0.19459404791593476,-0.10685564509797595,0.11509832627594979,0.041097412001955255,0.068505325982526,0.22236148649395304,0.01917865024610966,-0.17271531953532507,0.16177565772321756,0.03290401168980319,-0.16166298971549292,-0.15070725189380435,0.19508037458032793,-0.07948502098793185,0.2613958202963246,-0.0435515028854656,-0.08870978425954552,0.2700723971762247,-0.15711660000571134,-0.15457465346264615,0.14843069353068647,0.13719267735232712,0.06039349154999792,,-0.06554307742114171,,0.07126348885817636,-0.0136986301369863
